dealer	player	hit	stay	double	hit	stay	double
8	19A	0.503	0.757	0.525	[503, 121, 376]	[757, 115, 128]	[525, 86, 389]
8	20	0.065	0.881	0.082	[260, 32, 3708]	[3524, 212, 264]	[328, 36, 3636]
8	20A	0.561	0.861	0.543	[561, 89, 350]	[861, 78, 61]	[543, 79, 378]
9	2A	0.447	0.207	0.345	[447, 123, 430]	[207, 0, 793]	[345, 57, 598]
9	3A	0.42	0.214	0.354	[420, 107, 473]	[214, 0, 786]	[354, 54, 592]
9	4	0.339	0.22	0.223	[339, 95, 566]	[220, 0, 780]	[223, 0, 777]
9	4A	0.375	0.237	0.35	[375, 103, 522]	[237, 0, 763]	[350, 54, 596]
9	5	0.322	0.245	0.236	[322, 105, 573]	[245, 0, 755]	[236, 0, 764]
9	5A	0.353	0.243	0.343	[353, 101, 546]	[243, 0, 757]	[343, 54, 603]
9	6	0.305	0.23	0.231	[611, 175, 1214]	[459, 0, 1541]	[462, 11, 1527]
9	6A	0.359	0.198	0.356	[359, 101, 540]	[198, 0, 802]	[356, 71, 573]
9	7	0.308	0.237	0.237	[616, 173, 1211]	[475, 0, 1525]	[475, 96, 1429]
9	7A	0.355	0.224	0.349	[355, 113, 532]	[224, 118, 658]	[349, 98, 553]
9	8	0.331	0.226	0.285	[994, 368, 1638]	[679, 0, 2321]	[855, 216, 1929]
9	8A	0.368	0.339	0.368	[368, 107, 525]	[339, 123, 538]	[368, 96, 536]
9	9	0.392	0.223	0.352	[1176, 503, 1321]	[669, 0, 2331]	[1055, 422, 1523]
9	9A	0.427	0.466	0.434	[427, 155, 418]	[466, 357, 177]	[434, 124, 442]
9	10	0.502	0.24	0.478	[2007, 451, 1542]	[962, 0, 3038]	[1912, 352, 1736]
9	10A	0.508	0.794	0.478	[508, 119, 373]	[794, 131, 75]	[478, 95, 427]
9	11	0.532	0.221	0.523	[2129, 392, 1479]	[883, 0, 3117]	[2094, 315, 1591]
9	11A	0.545	0.938	0.538	[2180, 392, 1428]	[3752, 248, 0]	[2152, 240, 1608]
9	12	0.283	0.235	0.286	[2261, 624, 5115]	[1881, 0, 6119]	[2287, 457, 5256]
9	12A	0.409	0.203	0.34	[409, 128, 463]	[203, 0, 797]	[340, 49, 611]
9	13	0.252	0.224	0.283	[1761, 530, 4709]	[1571, 0, 5429]	[1980, 343, 4677]
9	13A	0.418	0.254	0.356	[418, 110, 472]	[254, 0, 746]	[356, 58, 586]
9	14	0.233	0.225	0.253	[1633, 512, 4855]	[1577, 0, 5423]	[1771, 415, 4814]
9	14A	0.377	0.22	0.378	[377, 125, 498]	[220, 0, 780]	[378, 58, 564]
9	15	0.225	0.243	0.231	[1347, 369, 4284]	[1460, 0, 4540]	[1385, 392, 4223]
9	15A	0.351	0.209	0.386	[351, 120, 529]	[209, 0, 791]	[386, 49, 565]
9	16	0.196	0.237	0.223	[1173, 264, 4563]	[1421, 0, 4579]	[1335, 359, 4306]
9	16A	0.363	0.243	0.351	[363, 97, 540]	[243, 0, 757]	[351, 50, 599]
9	17	0.207	0.224	0.202	[1036, 263, 3701]	[1119, 630, 3251]	[1010, 244, 3746]
9	17A	0.366	0.213	0.349	[366, 107, 527]	[213, 129, 658]	[349, 84, 567]
9	18	0.172	0.36	0.163	[861, 212, 3927]	[1798, 612, 2590]	[816, 177, 4007]
9	18A	0.395	0.36	0.385	[395, 124, 481]	[360, 120, 520]	[385, 70, 545]
9	19	0.136	0.491	0.123	[544, 44, 3412]	[1964, 1364, 672]	[492, 48, 3460]
9	19A	0.436	0.485	0.411	[436, 144, 420]	[485, 348, 167]	[411, 132, 457]
9	20	0.082	0.814	0.068	[328, 20, 3652]	[3256, 472, 272]	[272, 24, 3704]
9	20A	0.496	0.822	0.508	[496, 130, 374]	[822, 118, 60]	[508, 77, 415]
10	2A	0.391	0.215	0.35	[1564, 432, 2004]	[860, 0, 3140]	[1400, 236, 2364]
10	3A	0.348	0.212	0.346	[1392, 412, 2196]	[848, 0, 3152]	[1384, 204, 2412]
10	4	0.268	0.217	0.214	[1072, 288, 2640]	[868, 0, 3132]	[856, 0, 3144]
10	4A	0.312	0.201	0.306	[1248, 484, 2268]	[804, 0, 3196]	[1224, 268, 2508]
10	5	0.282	0.212	0.212	[1128, 332, 2540]	[848, 0, 3152]	[848, 0, 3152]
10	5A	0.325	0.224	0.328	[1300, 340, 2360]	[896, 0, 3104]	[1312, 256, 2432]
10	6	0.261	0.214	0.213	[2088, 596, 5316]	[1716, 0, 6284]	[1704, 72, 6224]
10	6A	0.315	0.21	0.349	[1260, 416, 2324]	[840, 0, 3160]	[1396, 200, 2404]
10	7	0.26	0.215	0.212	[2080, 736, 5184]	[1720, 0, 6280]	[1696, 372, 5932]
10	7A	0.319	0.195	0.326	[1276, 404, 2320]	[780, 460, 2760]	[1304, 340, 2356]
10	8	0.288	0.205	0.256	[3452, 1336, 7212]	[2456, 0, 9544]	[3076, 512, 8412]
10	8A	0.366	0.341	0.343	[1464, 464, 2072]	[1364, 492, 2144]	[1372, 392, 2236]
10	9	0.343	0.213	0.317	[4120, 1216, 6664]	[2556, 0, 9444]	[3800, 896, 7304]
10	9A	0.391	0.437	0.369	[1564, 424, 2012]	[1748, 480, 1772]	[1476, 376, 2148]
10	10	0.395	0.211	0.391	[6324, 2716, 6960]	[3384, 0, 12616]	[6252, 2340, 7408]
10	10A	0.371	0.524	0.417	[1484, 672, 1844]	[2096, 1512, 392]	[1668, 528, 1804]
10	11	0.486	0.203	0.472	[7772, 1800, 6428]	[3248, 0, 12752]	[7560, 1448, 6992]
10	11A	0.492	0.899	0.453	[3444, 819, 2737]	[6293, 707, 0]	[3171, 560, 3269]
10	12	0.252	0.212	0.242	[5791, 1879, 15330]	[4868, 0, 18132]	[5557, 1504, 15939]
10	12A	0.378	0.217	0.334	[1512, 496, 1992]	[868, 0, 3132]	[1336, 288, 2376]
10	13	0.22	0.212	0.229	[4173, 1539, 13288]	[4025, 0, 14975]	[4354, 1106, 13540]
10	13A	0.369	0.228	0.313	[1476, 408, 2116]	[912, 0, 3088]	[1252, 168, 2580]
10	14	0.216	0.224	0.227	[4101, 1391, 13508]	[4255, 0, 14745]	[4314, 1138, 13548]
10	14A	0.35	0.197	0.328	[1400, 404, 2196]	[788, 0, 3212]	[1312, 216, 2472]
10	15	0.213	0.215	0.19	[3202, 952, 10846]	[3221, 0, 11779]	[2852, 877, 11271]
10	15A	0.322	0.2	0.302	[1288, 428, 2284]	[800, 0, 3200]	[1208, 268, 2524]
10	16	0.182	0.21	0.183	[2729, 896, 11375]	[3155, 0, 11845]	[2747, 1016, 11237]
10	16A	0.32	0.203	0.308	[1280, 372, 2348]	[812, 0, 3188]	[1232, 300, 2468]
10	17	0.173	0.215	0.157	[1904, 654, 8442]	[2364, 1262, 7374]	[1727, 597, 8676]
10	17A	0.323	0.208	0.287	[1292, 468, 2240]	[832, 472, 2696]	[1148, 332, 2520]
10	18	0.135	0.329	0.148	[1483, 338, 9179]	[3620, 1086, 6294]	[1629, 481, 8890]
10	18A	0.352	0.314	0.318	[1408, 456, 2136]	[1256, 428, 2316]	[1272, 340, 2388]
10	19	0.122	0.426	0.108	[854, 245, 5901]	[2982, 756, 3262]	[756, 280, 5964]
10	19A	0.35	0.441	0.363	[1400, 440, 2160]	[1764, 380, 1856]	[1452, 372, 2176]
10	20	0.067	0.556	0.065	[469, 70, 6461]	[3892, 2352, 756]	[455, 84, 6461]
10	20A	0.378	0.536	0.421	[1512, 708, 1780]	[2144, 1444, 412]	[1684, 556, 1760]
