dealer	player	hit	stay	double	hit	stay	double
8	20	0.077	0.877	0.081	[308, 16, 3676]	[3508, 240, 252]	[324, 8, 3668]
8	20A	0.576	0.852	0.551	[576, 100, 324]	[852, 85, 63]	[551, 60, 389]
9	2A	0.435	0.235	0.366	[435, 116, 449]	[235, 0, 765]	[366, 55, 579]
9	3A	0.397	0.236	0.335	[397, 102, 501]	[236, 0, 764]	[335, 81, 584]
9	4	0.342	0.227	0.243	[342, 98, 560]	[227, 0, 773]	[243, 0, 757]
9	4A	0.384	0.254	0.345	[384, 108, 508]	[254, 0, 746]	[345, 60, 595]
9	5	0.332	0.23	0.24	[332, 91, 577]	[230, 0, 770]	[240, 0, 760]
9	5A	0.389	0.223	0.365	[389, 104, 507]	[223, 0, 777]	[365, 55, 580]
9	6	0.316	0.227	0.214	[631, 172, 1197]	[454, 0, 1546]	[428, 14, 1558]
9	6A	0.346	0.227	0.353	[346, 118, 536]	[227, 0, 773]	[353, 57, 590]
9	7	0.295	0.221	0.242	[590, 214, 1196]	[442, 0, 1558]	[485, 98, 1417]
9	7A	0.356	0.223	0.321	[356, 116, 528]	[223, 117, 660]	[321, 82, 597]
9	8	0.32	0.235	0.279	[959, 368, 1673]	[705, 0, 2295]	[838, 220, 1942]
9	8A	0.371	0.332	0.353	[371, 103, 526]	[332, 125, 543]	[353, 86, 561]
9	9	0.373	0.24	0.365	[1120, 500, 1380]	[720, 0, 2280]	[1095, 391, 1514]
9	9A	0.437	0.454	0.411	[437, 170, 393]	[454, 360, 186]	[411, 140, 449]
9	10	0.516	0.238	0.494	[2063, 434, 1503]	[953, 0, 3047]	[1975, 342, 1683]
9	10A	0.488	0.84	0.497	[488, 120, 392]	[840, 105, 55]	[497, 68, 435]
9	11	0.536	0.223	0.529	[2146, 361, 1493]	[893, 0, 3107]	[2117, 290, 1593]
9	11A	0.525	0.942	0.528	[2100, 436, 1464]	[3768, 232, 0]	[2112, 296, 1592]
9	12	0.281	0.232	0.277	[2249, 601, 5150]	[1854, 0, 6146]	[2212, 460, 5328]
9	12A	0.414	0.233	0.356	[414, 115, 471]	[233, 0, 767]	[356, 51, 593]
9	13	0.257	0.234	0.254	[1796, 541, 4663]	[1638, 0, 5362]	[1779, 449, 4772]
9	13A	0.405	0.223	0.372	[405, 94, 501]	[223, 0, 777]	[372, 57, 571]
9	14	0.26	0.241	0.227	[1819, 434, 4747]	[1689, 0, 5311]	[1592, 401, 5007]
9	14A	0.428	0.213	0.378	[428, 87, 485]	[213, 0, 787]	[378, 55, 567]
9	15	0.246	0.242	0.225	[1474, 446, 4080]	[1453, 0, 4547]	[1348, 326, 4326]
9	15A	0.379	0.221	0.358	[379, 105, 516]	[221, 0, 779]	[358, 59, 583]
9	16	0.224	0.224	0.202	[1345, 376, 4279]	[1346, 0, 4654]	[1213, 345, 4442]
9	16A	0.373	0.223	0.353	[373, 96, 531]	[223, 0, 777]	[353, 56, 591]
9	17	0.206	0.229	0.198	[1031, 251, 3718]	[1145, 606, 3249]	[988, 287, 3725]
9	17A	0.369	0.237	0.379	[369, 105, 526]	[237, 131, 632]	[379, 81, 540]
9	18	0.149	0.344	0.175	[743, 173, 4084]	[1718, 571, 2711]	[873, 215, 3912]
9	18A	0.409	0.349	0.368	[409, 103, 488]	[349, 124, 527]	[368, 88, 544]
9	19	0.122	0.481	0.132	[488, 56, 3456]	[1924, 1424, 652]	[528, 64, 3408]
9	19A	0.413	0.451	0.422	[413, 183, 404]	[451, 382, 167]	[422, 129, 449]
9	20	0.089	0.813	0.09	[356, 12, 3632]	[3252, 488, 260]	[360, 20, 3620]
9	20A	0.481	0.822	0.511	[481, 127, 392]	[822, 126, 52]	[511, 91, 398]
10	2A	0.382	0.214	0.312	[1528, 488, 1984]	[856, 0, 3144]	[1248, 252, 2500]
10	3A	0.355	0.2	0.312	[1420, 452, 2128]	[800, 0, 3200]	[1248, 208, 2544]
10	4	0.32	0.227	0.212	[1280, 348, 2372]	[908, 0, 3092]	[848, 0, 3152]
10	4A	0.327	0.231	0.286	[1308, 400, 2292]	[924, 0, 3076]	[1144, 224, 2632]
10	5	0.282	0.212	0.212	[1128, 352, 2520]	[848, 0, 3152]	[848, 0, 3152]
10	5A	0.33	0.206	0.323	[1320, 420, 2260]	[824, 0, 3176]	[1292, 212, 2496]
10	6	0.269	0.23	0.202	[2148, 640, 5212]	[1836, 0, 6164]	[1616, 80, 6304]
10	6A	0.334	0.196	0.324	[1336, 404, 2260]	[784, 0, 3216]	[1296, 224, 2480]
10	7	0.275	0.207	0.216	[2196, 776, 5028]	[1656, 0, 6344]	[1732, 272, 5996]
10	7A	0.334	0.214	0.318	[1336, 476, 2188]	[856, 448, 2696]	[1272, 320, 2408]
10	8	0.291	0.207	0.273	[3496, 1232, 7272]	[2484, 0, 9516]	[3280, 576, 8144]
10	8A	0.372	0.29	0.342	[1488, 392, 2120]	[1160, 452, 2388]	[1368, 316, 2316]
10	9	0.336	0.216	0.313	[4028, 1372, 6600]	[2596, 0, 9404]	[3760, 892, 7348]
10	9A	0.372	0.432	0.337	[1488, 412, 2100]	[1728, 464, 1808]	[1348, 344, 2308]
10	10	0.391	0.218	0.388	[6248, 2656, 7096]	[3488, 0, 12512]	[6208, 2312, 7480]
10	10A	0.406	0.553	0.397	[1624, 616, 1760]	[2212, 1388, 400]	[1588, 548, 1864]
10	11	0.474	0.215	0.467	[7580, 1752, 6668]	[3440, 0, 12560]	[7472, 1328, 7200]
10	11A	0.483	0.892	0.464	[3381, 721, 2898]	[6244, 756, 0]	[3248, 616, 3136]
10	12	0.248	0.211	0.26	[5696, 2052, 15252]	[4864, 0, 18136]	[5976, 1418, 15606]
10	12A	0.359	0.193	0.304	[1436, 444, 2120]	[772, 0, 3228]	[1216, 232, 2552]
10	13	0.225	0.219	0.236	[4273, 1341, 13386]	[4160, 0, 14840]	[4490, 1134, 13376]
10	13A	0.353	0.219	0.314	[1412, 368, 2220]	[876, 0, 3124]	[1256, 204, 2540]
10	14	0.202	0.207	0.207	[3836, 1321, 13843]	[3924, 0, 15076]	[3938, 1106, 13956]
10	14A	0.335	0.2	0.315	[1340, 440, 2220]	[800, 0, 3200]	[1260, 324, 2416]
10	15	0.203	0.207	0.203	[3046, 981, 10973]	[3105, 0, 11895]	[3038, 932, 11030]
10	15A	0.333	0.237	0.298	[1332, 436, 2232]	[948, 0, 3052]	[1192, 188, 2620]
10	16	0.179	0.216	0.185	[2687, 855, 11458]	[3236, 0, 11764]	[2774, 989, 11237]
10	16A	0.322	0.196	0.323	[1288, 364, 2348]	[784, 0, 3216]	[1292, 232, 2476]
10	17	0.163	0.197	0.172	[1789, 496, 8715]	[2172, 1235, 7593]	[1887, 586, 8527]
10	17A	0.301	0.212	0.324	[1204, 500, 2296]	[848, 420, 2732]	[1296, 380, 2324]
10	18	0.142	0.321	0.14	[1562, 499, 8939]	[3531, 1237, 6232]	[1540, 488, 8972]
10	18A	0.343	0.334	0.339	[1372, 516, 2112]	[1336, 472, 2192]	[1356, 328, 2316]
10	19	0.099	0.441	0.105	[693, 294, 6013]	[3087, 805, 3108]	[735, 252, 6013]
10	19A	0.379	0.428	0.384	[1516, 420, 2064]	[1712, 480, 1808]	[1536, 304, 2160]
10	20	0.074	0.554	0.06	[518, 56, 6426]	[3878, 2408, 714]	[420, 42, 6538]
10	20A	0.371	0.535	0.397	[1484, 676, 1840]	[2140, 1448, 412]	[1588, 540, 1872]
