dealer	player	hit	stay	double	hit	stay	double
1	17A	0.253	0.112	0.215	[253, 121, 626]	[112, 120, 768]	[215, 99, 686]
1	18	0.107	0.239	0.108	[537, 176, 4287]	[1195, 619, 3186]	[540, 272, 4188]
1	18A	0.275	0.264	0.239	[275, 121, 604]	[264, 126, 610]	[239, 89, 672]
1	19	0.096	0.393	0.088	[384, 156, 3460]	[1572, 536, 1892]	[352, 152, 3496]
1	19A	0.311	0.371	0.253	[311, 124, 565]	[371, 138, 491]	[253, 107, 640]
1	20	0.05	0.488	0.058	[200, 124, 3676]	[1952, 528, 1520]	[232, 88, 3680]
1	20A	0.34	0.475	0.304	[340, 111, 549]	[475, 148, 377]	[304, 92, 604]
2	2A	0.484	0.335	0.456	[484, 97, 419]	[335, 0, 665]	[456, 56, 488]
2	3A	0.445	0.337	0.46	[445, 89, 466]	[337, 0, 663]	[460, 44, 496]
2	4	0.365	0.356	0.345	[365, 79, 556]	[356, 0, 644]	[345, 0, 655]
2	4A	0.457	0.365	0.451	[457, 91, 452]	[365, 0, 635]	[451, 49, 500]
2	5	0.358	0.342	0.338	[358, 77, 565]	[342, 0, 658]	[338, 0, 662]
2	5A	0.403	0.345	0.457	[403, 91, 506]	[345, 0, 655]	[457, 55, 488]
2	6	0.325	0.349	0.346	[650, 172, 1178]	[698, 0, 1302]	[693, 22, 1285]
2	6A	0.435	0.357	0.443	[435, 80, 485]	[357, 0, 643]	[443, 47, 510]
2	7	0.382	0.365	0.375	[763, 218, 1019]	[731, 0, 1269]	[750, 95, 1155]
2	7A	0.44	0.351	0.422	[440, 99, 461]	[351, 144, 505]	[422, 88, 490]
2	8	0.419	0.36	0.42	[1258, 313, 1429]	[1081, 0, 1919]	[1261, 193, 1546]
2	8A	0.457	0.487	0.469	[457, 108, 435]	[487, 136, 377]	[469, 94, 437]
2	9	0.468	0.35	0.466	[1403, 274, 1323]	[1049, 0, 1951]	[1399, 205, 1396]
2	9A	0.52	0.64	0.52	[520, 85, 395]	[640, 130, 230]	[520, 82, 398]
2	10	0.522	0.354	0.542	[2088, 375, 1537]	[1417, 0, 2583]	[2167, 323, 1510]
2	10A	0.52	0.761	0.52	[520, 102, 378]	[761, 111, 128]	[520, 71, 409]
2	11	0.556	0.346	0.587	[2224, 412, 1364]	[1383, 0, 2617]	[2346, 303, 1351]
2	11A	0.554	0.886	0.591	[2216, 388, 1396]	[3544, 456, 0]	[2364, 328, 1308]
2	12	0.327	0.353	0.352	[2612, 528, 4860]	[2821, 0, 5179]	[2815, 373, 4812]
2	12A	0.475	0.333	0.451	[475, 86, 439]	[333, 0, 667]	[451, 42, 507]
2	13	0.288	0.345	0.317	[2019, 494, 4487]	[2413, 0, 4587]	[2220, 338, 4442]
2	13A	0.44	0.359	0.442	[440, 108, 452]	[359, 0, 641]	[442, 63, 495]
2	14	0.286	0.348	0.304	[2002, 427, 4571]	[2434, 0, 4566]	[2127, 333, 4540]
2	14A	0.428	0.381	0.476	[428, 79, 493]	[381, 0, 619]	[476, 50, 474]
2	15	0.25	0.357	0.264	[1499, 353, 4148]	[2145, 0, 3855]	[1581, 329, 4090]
2	15A	0.411	0.367	0.443	[411, 84, 505]	[367, 0, 633]	[443, 63, 494]
2	16	0.252	0.361	0.23	[1512, 340, 4148]	[2169, 0, 3831]	[1380, 284, 4336]
2	16A	0.417	0.356	0.457	[417, 86, 497]	[356, 0, 644]	[457, 54, 489]
2	17	0.215	0.366	0.213	[1075, 205, 3720]	[1830, 679, 2491]	[1065, 211, 3724]
2	17A	0.458	0.358	0.467	[458, 100, 442]	[358, 121, 521]	[467, 90, 443]
2	18	0.162	0.513	0.167	[810, 133, 4057]	[2564, 698, 1738]	[835, 178, 3987]
2	18A	0.455	0.498	0.516	[455, 98, 447]	[498, 136, 366]	[516, 77, 407]
2	19	0.151	0.598	0.129	[604, 68, 3328]	[2392, 552, 1056]	[516, 92, 3392]
2	19A	0.521	0.624	0.538	[521, 100, 379]	[624, 131, 245]	[538, 72, 390]
2	20	0.082	0.757	0.089	[328, 64, 3608]	[3028, 472, 500]	[356, 44, 3600]
2	20A	0.493	0.752	0.546	[493, 123, 384]	[752, 123, 125]	[546, 70, 384]
3	2A	0.478	0.406	0.494	[478, 107, 415]	[406, 0, 594]	[494, 48, 458]
3	3A	0.451	0.369	0.467	[451, 76, 473]	[369, 0, 631]	[467, 37, 496]
3	4	0.381	0.383	0.365	[381, 77, 542]	[383, 0, 617]	[365, 0, 635]
3	4A	0.437	0.385	0.487	[437, 91, 472]	[385, 0, 615]	[487, 50, 463]
3	5	0.368	0.375	0.387	[368, 72, 560]	[375, 0, 625]	[387, 0, 613]
3	5A	0.415	0.388	0.459	[415, 69, 516]	[388, 0, 612]	[459, 54, 487]
3	6	0.346	0.365	0.366	[693, 167, 1140]	[731, 0, 1269]	[732, 24, 1244]
3	6A	0.359	0.37	0.48	[359, 84, 557]	[370, 0, 630]	[480, 51, 469]
3	7	0.368	0.371	0.392	[736, 199, 1065]	[743, 0, 1257]	[784, 96, 1120]
3	7A	0.43	0.402	0.453	[430, 108, 462]	[402, 126, 472]	[453, 94, 453]
3	8	0.432	0.376	0.432	[1296, 332, 1372]	[1129, 0, 1871]	[1297, 187, 1516]
3	8A	0.455	0.496	0.525	[455, 90, 455]	[496, 120, 384]	[525, 77, 398]
3	9	0.47	0.368	0.511	[1409, 310, 1281]	[1105, 0, 1895]	[1532, 195, 1273]
3	9A	0.5	0.66	0.544	[500, 103, 397]	[660, 101, 239]	[544, 72, 384]
3	10	0.519	0.376	0.55	[2076, 425, 1499]	[1504, 0, 2496]	[2200, 306, 1494]
3	10A	0.517	0.783	0.593	[517, 115, 368]	[783, 106, 111]	[593, 85, 322]
3	11	0.568	0.378	0.589	[2273, 400, 1327]	[1513, 0, 2487]	[2357, 286, 1357]
3	11A	0.529	0.895	0.573	[2116, 396, 1488]	[3580, 420, 0]	[2292, 272, 1436]
3	12	0.322	0.389	0.366	[2578, 532, 4890]	[3109, 0, 4891]	[2932, 398, 4670]
3	12A	0.48	0.395	0.481	[480, 103, 417]	[395, 0, 605]	[481, 44, 475]
3	13	0.296	0.367	0.336	[2069, 423, 4508]	[2567, 0, 4433]	[2354, 327, 4319]
3	13A	0.454	0.364	0.468	[454, 84, 462]	[364, 0, 636]	[468, 50, 482]
3	14	0.288	0.377	0.308	[2016, 394, 4590]	[2636, 0, 4364]	[2154, 274, 4572]
3	14A	0.445	0.358	0.497	[445, 102, 453]	[358, 0, 642]	[497, 57, 446]
3	15	0.27	0.379	0.268	[1617, 343, 4040]	[2274, 0, 3726]	[1608, 276, 4116]
3	15A	0.433	0.392	0.495	[433, 83, 484]	[392, 0, 608]	[495, 35, 470]
3	16	0.241	0.368	0.239	[1445, 347, 4208]	[2207, 0, 3793]	[1436, 286, 4278]
3	16A	0.424	0.374	0.46	[424, 63, 513]	[374, 0, 626]	[460, 49, 491]
3	17	0.23	0.364	0.226	[1152, 190, 3658]	[1820, 774, 2406]	[1132, 186, 3682]
3	17A	0.463	0.374	0.485	[463, 102, 435]	[374, 138, 488]	[485, 65, 450]
3	18	0.161	0.507	0.176	[807, 152, 4041]	[2534, 640, 1826]	[881, 134, 3985]
3	18A	0.492	0.517	0.517	[492, 101, 407]	[517, 124, 359]	[517, 70, 413]
3	19	0.136	0.634	0.134	[544, 64, 3392]	[2536, 500, 964]	[536, 96, 3368]
3	19A	0.52	0.643	0.571	[520, 103, 377]	[643, 116, 241]	[571, 74, 355]
3	20	0.076	0.779	0.069	[304, 52, 3644]	[3116, 436, 448]	[276, 24, 3700]
3	20A	0.522	0.759	0.544	[522, 102, 376]	[759, 119, 122]	[544, 74, 382]
4	2A	0.498	0.394	0.47	[498, 83, 419]	[394, 0, 606]	[470, 52, 478]
4	3A	0.479	0.38	0.505	[479, 95, 426]	[380, 0, 620]	[505, 41, 454]
4	4	0.381	0.422	0.419	[381, 69, 550]	[422, 0, 578]	[419, 0, 581]
4	4A	0.453	0.399	0.486	[453, 96, 451]	[399, 0, 601]	[486, 51, 463]
4	5	0.354	0.407	0.389	[354, 73, 573]	[407, 0, 593]	[389, 0, 611]
4	5A	0.448	0.408	0.532	[448, 77, 475]	[408, 0, 592]	[532, 35, 433]
4	6	0.353	0.39	0.389	[706, 145, 1149]	[779, 0, 1221]	[777, 22, 1201]
4	6A	0.421	0.39	0.486	[421, 90, 489]	[390, 0, 610]	[486, 52, 462]
4	7	0.403	0.378	0.404	[805, 183, 1012]	[755, 0, 1245]	[807, 103, 1090]
4	7A	0.446	0.4	0.513	[446, 100, 454]	[400, 126, 474]	[513, 76, 411]
4	8	0.446	0.391	0.444	[1339, 273, 1388]	[1173, 0, 1827]	[1331, 155, 1514]
4	8A	0.47	0.512	0.526	[470, 93, 437]	[512, 129, 359]	[526, 63, 411]
4	9	0.467	0.405	0.504	[1402, 323, 1275]	[1216, 0, 1784]	[1512, 216, 1272]
4	9A	0.546	0.654	0.529	[546, 90, 364]	[654, 118, 228]	[529, 87, 384]
4	10	0.541	0.396	0.576	[2164, 373, 1463]	[1584, 0, 2416]	[2305, 281, 1414]
4	10A	0.533	0.768	0.589	[533, 102, 365]	[768, 124, 108]	[589, 63, 348]
4	11	0.557	0.403	0.61	[2230, 375, 1395]	[1612, 0, 2388]	[2441, 298, 1261]
4	11A	0.551	0.892	0.625	[2204, 460, 1336]	[3568, 432, 0]	[2500, 300, 1200]
4	12	0.334	0.38	0.353	[2672, 501, 4827]	[3040, 0, 4960]	[2826, 378, 4796]
4	12A	0.475	0.382	0.477	[475, 88, 437]	[382, 0, 618]	[477, 66, 457]
4	13	0.303	0.412	0.351	[2121, 460, 4419]	[2885, 0, 4115]	[2455, 317, 4228]
4	13A	0.484	0.389	0.474	[484, 96, 420]	[389, 0, 611]	[474, 55, 471]
4	14	0.29	0.392	0.299	[2029, 376, 4595]	[2742, 0, 4258]	[2090, 257, 4653]
4	14A	0.45	0.412	0.474	[450, 98, 452]	[412, 0, 588]	[474, 43, 483]
4	15	0.258	0.404	0.277	[1550, 291, 4159]	[2424, 0, 3576]	[1664, 307, 4029]
4	15A	0.471	0.404	0.478	[471, 67, 462]	[404, 0, 596]	[478, 46, 476]
4	16	0.242	0.403	0.25	[1451, 323, 4226]	[2420, 0, 3580]	[1499, 288, 4213]
4	16A	0.415	0.396	0.508	[415, 78, 507]	[396, 0, 604]	[508, 49, 443]
4	17	0.233	0.406	0.227	[1164, 215, 3621]	[2030, 612, 2358]	[1136, 178, 3686]
4	17A	0.453	0.391	0.503	[453, 100, 447]	[391, 121, 488]	[503, 86, 411]
4	18	0.17	0.518	0.205	[849, 129, 4022]	[2589, 722, 1689]	[1024, 158, 3818]
4	18A	0.468	0.549	0.527	[468, 102, 430]	[549, 110, 341]	[527, 65, 408]
4	19	0.129	0.644	0.108	[516, 72, 3412]	[2576, 416, 1008]	[432, 64, 3504]
4	19A	0.496	0.627	0.537	[496, 86, 418]	[627, 141, 232]	[537, 85, 378]
4	20	0.075	0.75	0.084	[300, 40, 3660]	[3000, 508, 492]	[336, 36, 3628]
4	20A	0.572	0.758	0.583	[572, 81, 347]	[758, 125, 117]	[583, 75, 342]
5	2A	0.491	0.413	0.509	[491, 95, 414]	[413, 0, 587]	[509, 36, 455]
5	3A	0.497	0.404	0.505	[497, 69, 434]	[404, 0, 596]	[505, 42, 453]
5	4	0.389	0.437	0.432	[389, 76, 535]	[437, 0, 563]	[432, 0, 568]
5	4A	0.45	0.388	0.522	[450, 88, 462]	[388, 0, 612]	[522, 52, 426]
5	5	0.381	0.395	0.417	[381, 68, 551]	[395, 0, 605]	[417, 0, 583]
5	5A	0.422	0.397	0.512	[422, 75, 503]	[397, 0, 603]	[512, 49, 439]
5	6	0.351	0.428	0.441	[703, 118, 1179]	[856, 0, 1144]	[881, 16, 1103]
5	6A	0.423	0.433	0.547	[423, 78, 499]	[433, 0, 567]	[547, 47, 406]
5	7	0.411	0.425	0.426	[822, 173, 1005]	[850, 0, 1150]	[852, 84, 1064]
5	7A	0.478	0.396	0.515	[478, 114, 408]	[396, 131, 473]	[515, 80, 405]
5	8	0.459	0.412	0.472	[1376, 271, 1353]	[1235, 0, 1765]	[1416, 164, 1420]
5	8A	0.476	0.546	0.553	[476, 106, 418]	[546, 119, 335]	[553, 70, 377]
5	9	0.495	0.409	0.526	[1485, 271, 1244]	[1228, 0, 1772]	[1578, 182, 1240]
5	9A	0.541	0.667	0.545	[541, 83, 376]	[667, 108, 225]	[545, 68, 387]
5	10	0.549	0.422	0.6	[2195, 384, 1421]	[1687, 0, 2313]	[2399, 286, 1315]
5	10A	0.553	0.765	0.602	[553, 83, 364]	[765, 120, 115]	[602, 69, 329]
5	11	0.563	0.43	0.62	[2252, 369, 1379]	[1721, 0, 2279]	[2479, 262, 1259]
5	11A	0.595	0.9	0.625	[2380, 332, 1288]	[3600, 400, 0]	[2500, 308, 1192]
5	12	0.344	0.414	0.378	[2755, 461, 4784]	[3314, 0, 4686]	[3022, 340, 4638]
5	12A	0.472	0.413	0.499	[472, 103, 425]	[413, 0, 587]	[499, 49, 452]
5	13	0.323	0.44	0.351	[2258, 403, 4339]	[3082, 0, 3918]	[2457, 251, 4292]
5	13A	0.472	0.405	0.513	[472, 86, 442]	[405, 0, 595]	[513, 39, 448]
5	14	0.288	0.409	0.32	[2013, 380, 4607]	[2861, 0, 4139]	[2238, 266, 4496]
5	14A	0.461	0.399	0.518	[461, 76, 463]	[399, 0, 601]	[518, 44, 438]
5	15	0.273	0.414	0.288	[1640, 334, 4026]	[2485, 0, 3515]	[1726, 289, 3985]
5	15A	0.447	0.429	0.51	[447, 78, 475]	[429, 0, 571]	[510, 47, 443]
5	16	0.259	0.425	0.244	[1555, 202, 4243]	[2550, 0, 3450]	[1462, 258, 4280]
5	16A	0.446	0.416	0.503	[446, 82, 472]	[416, 0, 584]	[503, 35, 462]
5	17	0.225	0.409	0.231	[1123, 213, 3664]	[2044, 617, 2339]	[1155, 194, 3651]
5	17A	0.456	0.41	0.5	[456, 87, 457]	[410, 112, 478]	[500, 64, 436]
5	18	0.175	0.534	0.176	[877, 135, 3988]	[2672, 656, 1672]	[882, 116, 4002]
5	18A	0.49	0.558	0.527	[490, 91, 419]	[558, 117, 325]	[527, 85, 388]
5	19	0.125	0.635	0.137	[500, 36, 3464]	[2540, 508, 952]	[548, 52, 3400]
5	19A	0.517	0.654	0.547	[517, 91, 392]	[654, 125, 221]	[547, 78, 375]
5	20	0.074	0.78	0.064	[296, 28, 3676]	[3120, 424, 456]	[256, 20, 3724]
5	20A	0.565	0.764	0.598	[565, 84, 351]	[764, 127, 109]	[598, 76, 326]
6	2A	0.527	0.409	0.523	[527, 89, 384]	[409, 0, 591]	[523, 40, 437]
6	3A	0.516	0.416	0.535	[516, 90, 394]	[416, 0, 584]	[535, 36, 429]
6	4	0.392	0.417	0.406	[392, 65, 543]	[417, 0, 583]	[406, 0, 594]
6	4A	0.51	0.428	0.513	[510, 83, 407]	[428, 0, 572]	[513, 51, 436]
6	5	0.409	0.413	0.433	[409, 48, 543]	[413, 0, 587]	[433, 0, 567]
6	5A	0.441	0.403	0.502	[441, 90, 469]	[403, 0, 597]	[502, 42, 456]
6	6	0.385	0.404	0.416	[769, 129, 1102]	[808, 0, 1192]	[833, 19, 1148]
6	6A	0.453	0.423	0.509	[453, 64, 483]	[423, 0, 577]	[509, 56, 435]
6	7	0.432	0.428	0.441	[865, 200, 935]	[856, 0, 1144]	[881, 121, 998]
6	7A	0.493	0.399	0.528	[493, 120, 387]	[399, 154, 447]	[528, 85, 387]
6	8	0.466	0.427	0.491	[1397, 261, 1342]	[1281, 0, 1719]	[1472, 192, 1336]
6	8A	0.509	0.588	0.57	[509, 95, 396]	[588, 106, 306]	[570, 81, 349]
6	9	0.51	0.412	0.548	[1531, 246, 1223]	[1235, 0, 1765]	[1643, 194, 1163]
6	9A	0.556	0.679	0.599	[556, 81, 363]	[679, 106, 215]	[599, 69, 332]
6	10	0.566	0.412	0.606	[2265, 333, 1402]	[1649, 0, 2351]	[2425, 287, 1288]
6	10A	0.535	0.793	0.614	[535, 87, 378]	[793, 103, 104]	[614, 55, 331]
6	11	0.578	0.431	0.631	[2310, 366, 1324]	[1726, 0, 2274]	[2525, 284, 1191]
6	11A	0.572	0.885	0.621	[2288, 312, 1400]	[3540, 460, 0]	[2484, 296, 1220]
6	12	0.355	0.419	0.393	[2838, 468, 4694]	[3355, 0, 4645]	[3146, 414, 4440]
6	12A	0.513	0.427	0.556	[513, 92, 395]	[427, 0, 573]	[556, 41, 403]
6	13	0.312	0.411	0.356	[2186, 365, 4449]	[2877, 0, 4123]	[2489, 292, 4219]
6	13A	0.502	0.414	0.499	[502, 71, 427]	[414, 0, 586]	[499, 50, 451]
6	14	0.311	0.426	0.337	[2176, 376, 4448]	[2982, 0, 4018]	[2356, 276, 4368]
6	14A	0.503	0.43	0.523	[503, 72, 425]	[430, 0, 570]	[523, 55, 422]
6	15	0.293	0.438	0.298	[1760, 362, 3878]	[2630, 0, 3370]	[1788, 281, 3931]
6	15A	0.461	0.43	0.531	[461, 71, 468]	[430, 0, 570]	[531, 46, 423]
6	16	0.258	0.433	0.269	[1547, 293, 4160]	[2599, 0, 3401]	[1612, 264, 4124]
6	16A	0.45	0.425	0.498	[450, 84, 466]	[425, 0, 575]	[498, 41, 461]
6	17	0.238	0.436	0.238	[1190, 144, 3666]	[2178, 774, 2048]	[1190, 176, 3634]
6	17A	0.486	0.446	0.494	[486, 83, 431]	[446, 175, 379]	[494, 85, 421]
6	18	0.191	0.584	0.162	[957, 134, 3909]	[2918, 585, 1497]	[811, 93, 4096]
6	18A	0.518	0.57	0.548	[518, 85, 397]	[570, 118, 312]	[548, 76, 376]
6	19	0.126	0.686	0.114	[504, 108, 3388]	[2744, 460, 796]	[456, 72, 3472]
6	19A	0.518	0.727	0.558	[518, 100, 382]	[727, 93, 180]	[558, 82, 360]
6	20	0.073	0.784	0.077	[292, 28, 3680]	[3136, 388, 476]	[308, 24, 3668]
6	20A	0.557	0.806	0.612	[557, 84, 359]	[806, 91, 103]	[612, 81, 307]
7	2A	0.533	0.242	0.437	[533, 101, 366]	[242, 0, 758]	[437, 56, 507]
7	3A	0.521	0.273	0.437	[521, 92, 387]	[273, 0, 727]	[437, 57, 506]
7	4	0.402	0.256	0.256	[402, 82, 516]	[256, 0, 744]	[256, 0, 744]
7	4A	0.491	0.257	0.429	[491, 101, 408]	[257, 0, 743]	[429, 53, 518]
7	5	0.405	0.265	0.291	[405, 81, 514]	[265, 0, 735]	[291, 0, 709]
7	5A	0.464	0.289	0.43	[464, 98, 438]	[289, 0, 711]	[430, 53, 517]
7	6	0.34	0.265	0.268	[680, 207, 1113]	[530, 0, 1470]	[536, 50, 1414]
7	6A	0.447	0.252	0.426	[447, 90, 463]	[252, 0, 748]	[426, 71, 503]
7	7	0.367	0.248	0.291	[735, 334, 931]	[496, 0, 1504]	[582, 250, 1168]
7	7A	0.459	0.264	0.437	[459, 168, 373]	[264, 373, 363]	[437, 147, 416]
7	8	0.467	0.253	0.4	[1402, 385, 1213]	[760, 0, 2240]	[1201, 251, 1548]
7	8A	0.541	0.612	0.484	[541, 123, 336]	[612, 151, 237]	[484, 84, 432]
7	9	0.539	0.262	0.487	[1617, 273, 1110]	[787, 0, 2213]	[1462, 209, 1329]
7	9A	0.583	0.755	0.541	[583, 85, 332]	[755, 84, 161]	[541, 69, 390]
7	10	0.574	0.264	0.557	[2297, 405, 1298]	[1057, 0, 2943]	[2230, 294, 1476]
7	10A	0.566	0.841	0.56	[566, 109, 325]	[841, 86, 73]	[560, 69, 371]
7	11	0.601	0.263	0.573	[2404, 408, 1188]	[1051, 0, 2949]	[2292, 322, 1386]
7	11A	0.625	0.922	0.547	[2500, 432, 1068]	[3688, 312, 0]	[2188, 352, 1460]
7	12	0.353	0.284	0.354	[2828, 589, 4583]	[2276, 0, 5724]	[2830, 456, 4714]
7	12A	0.489	0.271	0.393	[489, 128, 383]	[271, 0, 729]	[393, 59, 548]
7	13	0.313	0.272	0.308	[2188, 519, 4293]	[1902, 0, 5098]	[2157, 408, 4435]
7	13A	0.49	0.282	0.397	[490, 110, 400]	[282, 0, 718]	[397, 64, 539]
7	14	0.307	0.248	0.317	[2149, 429, 4422]	[1736, 0, 5264]	[2217, 385, 4398]
7	14A	0.467	0.269	0.435	[467, 102, 431]	[269, 0, 731]	[435, 50, 515]
7	15	0.264	0.269	0.292	[1585, 387, 4028]	[1611, 0, 4389]	[1755, 350, 3895]
7	15A	0.467	0.252	0.404	[467, 97, 436]	[252, 0, 748]	[404, 63, 533]
7	16	0.236	0.261	0.265	[1415, 425, 4160]	[1565, 0, 4435]	[1588, 332, 4080]
7	16A	0.448	0.274	0.428	[448, 93, 459]	[274, 0, 726]	[428, 56, 516]
7	17	0.245	0.243	0.226	[1226, 138, 3636]	[1215, 1883, 1902]	[1132, 115, 3753]
7	17A	0.439	0.267	0.436	[439, 176, 385]	[267, 379, 354]	[436, 148, 416]
7	18	0.2	0.639	0.197	[998, 94, 3908]	[3195, 653, 1152]	[985, 115, 3900]
7	18A	0.527	0.647	0.527	[527, 92, 381]	[647, 133, 220]	[527, 86, 387]
7	19	0.129	0.777	0.125	[516, 40, 3444]	[3108, 288, 604]	[500, 56, 3444]
7	19A	0.564	0.768	0.544	[564, 100, 336]	[768, 91, 141]	[544, 91, 365]
7	20	0.067	0.849	0.063	[268, 36, 3696]	[3396, 264, 340]	[252, 32, 3716]
7	20A	0.596	0.878	0.58	[596, 102, 302]	[878, 60, 62]	[580, 73, 347]
8	2A	0.442	0.253	0.364	[442, 101, 457]	[253, 0, 747]	[364, 55, 581]
8	3A	0.431	0.256	0.369	[431, 94, 475]	[256, 0, 744]	[369, 59, 572]
8	4	0.342	0.268	0.252	[342, 92, 566]	[268, 0, 732]	[252, 0, 748]
8	4A	0.442	0.242	0.393	[442, 98, 460]	[242, 0, 758]	[393, 52, 555]
8	5	0.361	0.248	0.265	[361, 83, 556]	[248, 0, 752]	[265, 0, 735]
8	5A	0.401	0.25	0.416	[401, 107, 492]	[250, 0, 750]	[416, 49, 535]
8	6	0.352	0.257	0.244	[704, 167, 1129]	[513, 0, 1487]	[488, 26, 1486]
8	6A	0.432	0.265	0.407	[432, 82, 486]	[265, 0, 735]	[407, 48, 545]
8	7	0.341	0.25	0.247	[682, 261, 1057]	[500, 0, 1500]	[494, 145, 1361]
8	7A	0.441	0.229	0.395	[441, 88, 471]	[229, 103, 668]	[395, 91, 514]
8	8	0.394	0.252	0.321	[1183, 518, 1299]	[756, 0, 2244]	[964, 381, 1655]
8	8A	0.445	0.372	0.434	[445, 171, 384]	[372, 370, 258]	[434, 137, 429]
8	9	0.493	0.249	0.452	[1478, 372, 1150]	[746, 0, 2254]	[1355, 242, 1403]
8	9A	0.524	0.721	0.506	[524, 120, 356]	[721, 124, 155]	[506, 81, 413]
8	10	0.546	0.24	0.539	[2183, 378, 1439]	[959, 0, 3041]	[2155, 288, 1557]
8	10A	0.557	0.848	0.539	[557, 118, 325]	[848, 67, 85]	[539, 74, 387]
8	11	0.563	0.245	0.551	[2252, 416, 1332]	[980, 0, 3020]	[2205, 310, 1485]
8	11A	0.57	0.923	0.53	[2280, 360, 1360]	[3692, 308, 0]	[2120, 340, 1540]
8	12	0.335	0.255	0.317	[2681, 612, 4707]	[2043, 0, 5957]	[2535, 485, 4980]
8	12A	0.459	0.263	0.408	[459, 113, 428]	[263, 0, 737]	[408, 59, 533]
8	13	0.322	0.236	0.287	[2254, 480, 4266]	[1655, 0, 5345]	[2008, 431, 4561]
8	13A	0.474	0.236	0.403	[474, 105, 421]	[236, 0, 764]	[403, 64, 533]
8	14	0.272	0.253	0.264	[1901, 483, 4616]	[1774, 0, 5226]	[1848, 398, 4754]
8	14A	0.451	0.237	0.415	[451, 99, 450]	[237, 0, 763]	[415, 53, 532]
8	15	0.277	0.239	0.26	[1660, 362, 3978]	[1437, 0, 4563]	[1557, 280, 4163]
8	15A	0.435	0.263	0.379	[435, 95, 470]	[263, 0, 737]	[379, 54, 567]
8	16	0.226	0.242	0.235	[1355, 397, 4248]	[1453, 0, 4547]	[1412, 362, 4226]
8	16A	0.395	0.241	0.389	[395, 100, 505]	[241, 0, 759]	[389, 58, 553]
8	17	0.212	0.24	0.229	[1059, 229, 3712]	[1202, 671, 3127]	[1143, 334, 3523]
8	17A	0.39	0.235	0.392	[390, 106, 504]	[235, 139, 626]	[392, 91, 517]
8	18	0.195	0.392	0.191	[973, 89, 3938]	[1958, 1776, 1266]	[956, 122, 3922]
8	18A	0.429	0.365	0.454	[429, 168, 403]	[365, 348, 287]	[454, 130, 416]
8	19	0.136	0.743	0.134	[544, 32, 3424]	[2972, 496, 532]	[536, 56, 3408]
8	19A	0.525	0.724	0.534	[525, 106, 369]	[724, 129, 147]	[534, 87, 379]
