dealer	player	hit	stay	double	hit	stay	double
1	19	0.096	0.366	0.084	[384, 148, 3468]	[1464, 564, 1972]	[336, 184, 3480]
1	19A	0.317	0.366	0.258	[317, 121, 562]	[366, 143, 491]	[258, 102, 640]
1	20	0.05	0.535	0.053	[200, 116, 3684]	[2140, 448, 1412]	[212, 88, 3700]
1	20A	0.346	0.539	0.284	[346, 127, 527]	[539, 128, 333]	[284, 103, 613]
2	2A	0.458	0.372	0.46	[458, 93, 449]	[372, 0, 628]	[460, 57, 483]
2	3A	0.45	0.372	0.452	[450, 95, 455]	[372, 0, 628]	[452, 65, 483]
2	4	0.356	0.367	0.359	[356, 80, 564]	[367, 0, 633]	[359, 0, 641]
2	4A	0.438	0.352	0.452	[438, 77, 485]	[352, 0, 648]	[452, 53, 495]
2	5	0.339	0.35	0.376	[339, 87, 574]	[350, 0, 650]	[376, 0, 624]
2	5A	0.419	0.347	0.444	[419, 84, 497]	[347, 0, 653]	[444, 49, 507]
2	6	0.331	0.357	0.365	[662, 160, 1178]	[714, 0, 1286]	[731, 16, 1253]
2	6A	0.383	0.366	0.446	[383, 73, 544]	[366, 0, 634]	[446, 45, 509]
2	7	0.359	0.374	0.368	[719, 207, 1074]	[749, 0, 1251]	[736, 124, 1140]
2	7A	0.452	0.35	0.454	[452, 107, 441]	[350, 135, 515]	[454, 76, 470]
2	8	0.415	0.358	0.409	[1246, 314, 1440]	[1075, 0, 1925]	[1227, 204, 1569]
2	8A	0.466	0.496	0.491	[466, 95, 439]	[496, 137, 367]	[491, 78, 431]
2	9	0.466	0.366	0.484	[1399, 313, 1288]	[1099, 0, 1901]	[1451, 237, 1312]
2	9A	0.484	0.586	0.509	[484, 96, 420]	[586, 136, 278]	[509, 81, 410]
2	10	0.506	0.349	0.544	[2026, 405, 1569]	[1398, 0, 2602]	[2176, 320, 1504]
2	10A	0.49	0.784	0.554	[490, 113, 397]	[784, 127, 89]	[554, 83, 363]
2	11	0.55	0.359	0.575	[2200, 387, 1413]	[1436, 0, 2564]	[2300, 323, 1377]
2	11A	0.537	0.892	0.6	[2148, 380, 1472]	[3568, 432, 0]	[2400, 232, 1368]
2	12	0.323	0.357	0.359	[2582, 614, 4804]	[2857, 0, 5143]	[2870, 429, 4701]
2	12A	0.502	0.345	0.444	[502, 83, 415]	[345, 0, 655]	[444, 46, 510]
2	13	0.318	0.353	0.323	[2225, 404, 4371]	[2474, 0, 4526]	[2264, 345, 4391]
2	13A	0.462	0.341	0.45	[462, 90, 448]	[341, 0, 659]	[450, 52, 498]
2	14	0.288	0.358	0.289	[2016, 388, 4596]	[2504, 0, 4496]	[2022, 368, 4610]
2	14A	0.442	0.333	0.427	[442, 96, 462]	[333, 0, 667]	[427, 56, 517]
2	15	0.251	0.344	0.272	[1503, 339, 4158]	[2066, 0, 3934]	[1634, 278, 4088]
2	15A	0.41	0.355	0.476	[410, 85, 505]	[355, 0, 645]	[476, 52, 472]
2	16	0.233	0.342	0.235	[1396, 315, 4289]	[2054, 0, 3946]	[1411, 355, 4234]
2	16A	0.399	0.339	0.44	[399, 85, 516]	[339, 0, 661]	[440, 47, 513]
2	17	0.217	0.36	0.201	[1086, 174, 3740]	[1801, 669, 2530]	[1007, 194, 3799]
2	17A	0.421	0.387	0.459	[421, 111, 468]	[387, 128, 485]	[459, 80, 461]
2	18	0.168	0.523	0.163	[842, 138, 4020]	[2616, 671, 1713]	[817, 129, 4054]
2	18A	0.499	0.485	0.475	[499, 112, 389]	[485, 143, 372]	[475, 97, 428]
2	19	0.135	0.632	0.112	[540, 80, 3380]	[2528, 476, 996]	[448, 56, 3496]
2	19A	0.466	0.62	0.498	[466, 102, 432]	[620, 130, 250]	[498, 91, 411]
2	20	0.065	0.753	0.075	[260, 28, 3712]	[3012, 516, 472]	[300, 44, 3656]
2	20A	0.512	0.77	0.565	[512, 125, 363]	[770, 111, 119]	[565, 79, 356]
3	2A	0.478	0.395	0.47	[478, 78, 444]	[395, 0, 605]	[470, 50, 480]
3	3A	0.472	0.368	0.44	[472, 87, 441]	[368, 0, 632]	[440, 70, 490]
3	4	0.369	0.372	0.362	[369, 75, 556]	[372, 0, 628]	[362, 0, 638]
3	4A	0.465	0.379	0.482	[465, 89, 446]	[379, 0, 621]	[482, 45, 473]
3	5	0.375	0.365	0.381	[375, 59, 566]	[365, 0, 635]	[381, 0, 619]
3	5A	0.412	0.366	0.452	[412, 86, 502]	[366, 0, 634]	[452, 43, 505]
3	6	0.343	0.386	0.381	[686, 158, 1156]	[771, 0, 1229]	[762, 19, 1219]
3	6A	0.392	0.384	0.486	[392, 89, 519]	[384, 0, 616]	[486, 34, 480]
3	7	0.371	0.375	0.363	[743, 194, 1063]	[750, 0, 1250]	[727, 109, 1164]
3	7A	0.465	0.396	0.441	[465, 98, 437]	[396, 139, 465]	[441, 84, 475]
3	8	0.428	0.362	0.44	[1285, 270, 1445]	[1087, 0, 1913]	[1320, 175, 1505]
3	8A	0.498	0.528	0.533	[498, 95, 407]	[528, 129, 343]	[533, 78, 389]
3	9	0.484	0.385	0.504	[1452, 284, 1264]	[1156, 0, 1844]	[1513, 192, 1295]
3	9A	0.525	0.659	0.559	[525, 85, 390]	[659, 128, 213]	[559, 77, 364]
3	10	0.525	0.381	0.571	[2101, 398, 1501]	[1522, 0, 2478]	[2283, 298, 1419]
3	10A	0.542	0.769	0.563	[542, 86, 372]	[769, 126, 105]	[563, 81, 356]
3	11	0.565	0.368	0.583	[2258, 369, 1373]	[1473, 0, 2527]	[2333, 309, 1358]
3	11A	0.537	0.89	0.594	[2148, 436, 1416]	[3560, 440, 0]	[2376, 256, 1368]
3	12	0.332	0.367	0.352	[2656, 493, 4851]	[2935, 0, 5065]	[2820, 435, 4745]
3	12A	0.475	0.362	0.489	[475, 106, 419]	[362, 0, 638]	[489, 40, 471]
3	13	0.306	0.389	0.318	[2142, 452, 4406]	[2722, 0, 4278]	[2229, 398, 4373]
3	13A	0.429	0.368	0.472	[429, 89, 482]	[368, 0, 632]	[472, 38, 490]
3	14	0.277	0.354	0.313	[1941, 393, 4666]	[2478, 0, 4522]	[2189, 287, 4524]
3	14A	0.46	0.351	0.488	[460, 90, 450]	[351, 0, 649]	[488, 55, 457]
3	15	0.258	0.39	0.264	[1546, 310, 4144]	[2338, 0, 3662]	[1582, 248, 4170]
3	15A	0.416	0.38	0.489	[416, 75, 509]	[380, 0, 620]	[489, 38, 473]
3	16	0.241	0.378	0.252	[1448, 295, 4257]	[2268, 0, 3732]	[1512, 270, 4218]
3	16A	0.406	0.367	0.486	[406, 76, 518]	[367, 0, 633]	[486, 51, 463]
3	17	0.202	0.366	0.205	[1011, 212, 3777]	[1831, 684, 2485]	[1025, 190, 3785]
3	17A	0.437	0.369	0.485	[437, 100, 463]	[369, 135, 496]	[485, 71, 444]
3	18	0.205	0.501	0.174	[1023, 117, 3860]	[2507, 635, 1858]	[870, 164, 3966]
3	18A	0.465	0.523	0.498	[465, 96, 439]	[523, 124, 353]	[498, 72, 430]
3	19	0.146	0.656	0.129	[584, 44, 3372]	[2624, 528, 848]	[516, 64, 3420]
3	19A	0.496	0.669	0.549	[496, 108, 396]	[669, 115, 216]	[549, 75, 376]
3	20	0.07	0.765	0.049	[280, 16, 3704]	[3060, 424, 516]	[196, 36, 3768]
3	20A	0.526	0.725	0.553	[526, 83, 391]	[725, 138, 137]	[553, 73, 374]
4	2A	0.497	0.396	0.463	[497, 107, 396]	[396, 0, 604]	[463, 49, 488]
4	3A	0.487	0.394	0.494	[487, 79, 434]	[394, 0, 606]	[494, 37, 469]
4	4	0.393	0.414	0.408	[393, 72, 535]	[414, 0, 586]	[408, 0, 592]
4	4A	0.433	0.373	0.472	[433, 86, 481]	[373, 0, 627]	[472, 54, 474]
4	5	0.352	0.376	0.369	[352, 66, 582]	[376, 0, 624]	[369, 0, 631]
4	5A	0.439	0.385	0.48	[439, 73, 488]	[385, 0, 615]	[480, 45, 475]
4	6	0.328	0.389	0.399	[656, 145, 1199]	[778, 0, 1222]	[797, 21, 1182]
4	6A	0.42	0.385	0.515	[420, 84, 496]	[385, 0, 615]	[515, 42, 443]
4	7	0.389	0.38	0.396	[777, 189, 1034]	[760, 0, 1240]	[791, 94, 1115]
4	7A	0.468	0.398	0.483	[468, 89, 443]	[398, 143, 459]	[483, 77, 440]
4	8	0.445	0.386	0.47	[1336, 287, 1377]	[1158, 0, 1842]	[1411, 176, 1413]
4	8A	0.462	0.512	0.54	[462, 83, 455]	[512, 130, 358]	[540, 87, 373]
4	9	0.488	0.401	0.516	[1465, 280, 1255]	[1203, 0, 1797]	[1549, 209, 1242]
4	9A	0.496	0.659	0.553	[496, 117, 387]	[659, 102, 239]	[553, 60, 387]
4	10	0.541	0.393	0.566	[2166, 375, 1459]	[1572, 0, 2428]	[2264, 327, 1409]
4	10A	0.539	0.765	0.605	[539, 91, 370]	[765, 122, 113]	[605, 73, 322]
4	11	0.573	0.392	0.606	[2291, 331, 1378]	[1567, 0, 2433]	[2422, 293, 1285]
4	11A	0.587	0.883	0.6	[2348, 340, 1312]	[3532, 468, 0]	[2400, 292, 1308]
4	12	0.329	0.394	0.371	[2635, 506, 4859]	[3150, 0, 4850]	[2970, 394, 4636]
4	12A	0.472	0.418	0.461	[472, 84, 444]	[418, 0, 582]	[461, 36, 503]
4	13	0.307	0.4	0.339	[2152, 428, 4420]	[2802, 0, 4198]	[2376, 338, 4286]
4	13A	0.484	0.383	0.507	[484, 80, 436]	[383, 0, 617]	[507, 47, 446]
4	14	0.279	0.392	0.317	[1956, 369, 4675]	[2745, 0, 4255]	[2221, 319, 4460]
4	14A	0.463	0.372	0.499	[463, 87, 450]	[372, 0, 628]	[499, 38, 463]
4	15	0.264	0.405	0.284	[1586, 258, 4156]	[2432, 0, 3568]	[1703, 265, 4032]
4	15A	0.443	0.367	0.489	[443, 80, 477]	[367, 0, 633]	[489, 53, 458]
4	16	0.255	0.382	0.245	[1530, 297, 4173]	[2290, 0, 3710]	[1472, 268, 4260]
4	16A	0.413	0.381	0.493	[413, 77, 510]	[381, 0, 619]	[493, 58, 449]
4	17	0.218	0.394	0.237	[1090, 219, 3691]	[1968, 643, 2389]	[1187, 218, 3595]
4	17A	0.455	0.382	0.491	[455, 93, 452]	[382, 141, 477]	[491, 80, 429]
4	18	0.177	0.522	0.169	[887, 131, 3982]	[2611, 541, 1848]	[846, 149, 4005]
4	18A	0.469	0.525	0.519	[469, 95, 436]	[525, 119, 356]	[519, 91, 390]
4	19	0.137	0.644	0.125	[548, 88, 3364]	[2576, 484, 940]	[500, 40, 3460]
4	19A	0.486	0.645	0.574	[486, 103, 411]	[645, 115, 240]	[574, 70, 356]
4	20	0.073	0.758	0.071	[292, 44, 3664]	[3032, 484, 484]	[284, 40, 3676]
4	20A	0.558	0.796	0.605	[558, 94, 348]	[796, 120, 84]	[605, 60, 335]
5	2A	0.524	0.414	0.517	[524, 79, 397]	[414, 0, 586]	[517, 51, 432]
5	3A	0.467	0.413	0.51	[467, 95, 438]	[413, 0, 587]	[510, 38, 452]
5	4	0.372	0.417	0.45	[372, 78, 550]	[417, 0, 583]	[450, 0, 550]
5	4A	0.434	0.415	0.527	[434, 72, 494]	[415, 0, 585]	[527, 54, 419]
5	5	0.379	0.437	0.411	[379, 71, 550]	[437, 0, 563]	[411, 0, 589]
5	5A	0.442	0.419	0.536	[442, 82, 476]	[419, 0, 581]	[536, 46, 418]
5	6	0.372	0.436	0.397	[744, 128, 1128]	[872, 0, 1128]	[794, 17, 1189]
5	6A	0.42	0.428	0.511	[420, 78, 502]	[428, 0, 572]	[511, 52, 437]
5	7	0.398	0.427	0.414	[795, 192, 1013]	[854, 0, 1146]	[828, 109, 1063]
5	7A	0.465	0.426	0.522	[465, 94, 441]	[426, 119, 455]	[522, 58, 420]
5	8	0.448	0.404	0.454	[1345, 268, 1387]	[1213, 0, 1787]	[1361, 173, 1466]
5	8A	0.489	0.546	0.528	[489, 87, 424]	[546, 138, 316]	[528, 74, 398]
5	9	0.504	0.42	0.547	[1512, 254, 1234]	[1259, 0, 1741]	[1641, 181, 1178]
5	9A	0.509	0.647	0.57	[509, 92, 399]	[647, 116, 237]	[570, 77, 353]
5	10	0.548	0.407	0.593	[2193, 349, 1458]	[1627, 0, 2373]	[2373, 282, 1345]
5	10A	0.536	0.794	0.605	[536, 89, 375]	[794, 120, 86]	[605, 72, 323]
5	11	0.584	0.42	0.622	[2337, 362, 1301]	[1680, 0, 2320]	[2489, 272, 1239]
5	11A	0.563	0.879	0.614	[2252, 376, 1372]	[3516, 484, 0]	[2456, 324, 1220]
5	12	0.335	0.425	0.378	[2676, 469, 4855]	[3402, 0, 4598]	[3027, 345, 4628]
5	12A	0.474	0.401	0.52	[474, 98, 428]	[401, 0, 599]	[520, 36, 444]
5	13	0.324	0.396	0.357	[2266, 425, 4309]	[2771, 0, 4229]	[2502, 314, 4184]
5	13A	0.457	0.397	0.534	[457, 77, 466]	[397, 0, 603]	[534, 45, 421]
5	14	0.29	0.412	0.328	[2028, 303, 4669]	[2885, 0, 4115]	[2299, 313, 4388]
5	14A	0.467	0.434	0.506	[467, 78, 455]	[434, 0, 566]	[506, 56, 438]
5	15	0.276	0.409	0.286	[1655, 270, 4075]	[2457, 0, 3543]	[1714, 248, 4038]
5	15A	0.46	0.44	0.497	[460, 80, 460]	[440, 0, 560]	[497, 42, 461]
5	16	0.26	0.409	0.254	[1562, 271, 4167]	[2457, 0, 3543]	[1523, 276, 4201]
5	16A	0.46	0.419	0.512	[460, 64, 476]	[419, 0, 581]	[512, 42, 446]
5	17	0.22	0.421	0.213	[1098, 210, 3692]	[2107, 567, 2326]	[1067, 173, 3760]
5	17A	0.459	0.407	0.51	[459, 101, 440]	[407, 100, 493]	[510, 74, 416]
5	18	0.192	0.525	0.177	[961, 153, 3886]	[2627, 593, 1780]	[883, 142, 3975]
5	18A	0.514	0.541	0.523	[514, 85, 401]	[541, 114, 345]	[523, 78, 399]
5	19	0.133	0.651	0.114	[532, 64, 3404]	[2604, 504, 892]	[456, 92, 3452]
5	19A	0.519	0.662	0.568	[519, 90, 391]	[662, 107, 231]	[568, 70, 362]
5	20	0.064	0.775	0.061	[256, 60, 3684]	[3100, 428, 472]	[244, 48, 3708]
5	20A	0.571	0.778	0.581	[571, 102, 327]	[778, 118, 104]	[581, 71, 348]
6	2A	0.5	0.442	0.53	[500, 78, 422]	[442, 0, 558]	[530, 46, 424]
6	3A	0.51	0.419	0.526	[510, 76, 414]	[419, 0, 581]	[526, 42, 432]
6	4	0.403	0.433	0.429	[403, 61, 536]	[433, 0, 567]	[429, 0, 571]
6	4A	0.478	0.413	0.533	[478, 84, 438]	[413, 0, 587]	[533, 41, 426]
6	5	0.417	0.405	0.402	[417, 71, 512]	[405, 0, 595]	[402, 0, 598]
6	5A	0.431	0.417	0.511	[431, 96, 473]	[417, 0, 583]	[511, 40, 449]
6	6	0.359	0.439	0.436	[719, 129, 1152]	[878, 0, 1122]	[872, 22, 1106]
6	6A	0.44	0.428	0.49	[440, 81, 479]	[428, 0, 572]	[490, 51, 459]
6	7	0.423	0.427	0.459	[846, 201, 953]	[855, 0, 1145]	[917, 98, 985]
6	7A	0.459	0.468	0.53	[459, 94, 447]	[468, 137, 395]	[530, 83, 387]
6	8	0.47	0.434	0.498	[1410, 285, 1305]	[1303, 0, 1697]	[1495, 157, 1348]
6	8A	0.516	0.562	0.555	[516, 83, 401]	[562, 133, 305]	[555, 61, 384]
6	9	0.506	0.414	0.558	[1518, 260, 1222]	[1242, 0, 1758]	[1674, 186, 1140]
6	9A	0.546	0.705	0.606	[546, 91, 363]	[705, 122, 173]	[606, 71, 323]
6	10	0.572	0.422	0.602	[2286, 374, 1340]	[1689, 0, 2311]	[2408, 262, 1330]
6	10A	0.573	0.796	0.601	[573, 101, 326]	[796, 92, 112]	[601, 68, 331]
6	11	0.588	0.42	0.626	[2350, 355, 1295]	[1681, 0, 2319]	[2504, 265, 1231]
6	11A	0.595	0.907	0.645	[2380, 296, 1324]	[3628, 372, 0]	[2580, 288, 1132]
6	12	0.35	0.421	0.385	[2803, 437, 4760]	[3366, 0, 4634]	[3081, 378, 4541]
6	12A	0.514	0.412	0.513	[514, 86, 400]	[412, 0, 588]	[513, 46, 441]
6	13	0.349	0.433	0.359	[2442, 372, 4186]	[3032, 0, 3968]	[2516, 281, 4203]
6	13A	0.484	0.428	0.549	[484, 90, 426]	[428, 0, 572]	[549, 44, 407]
6	14	0.296	0.428	0.319	[2074, 355, 4571]	[2999, 0, 4001]	[2235, 308, 4457]
6	14A	0.481	0.439	0.547	[481, 77, 442]	[439, 0, 561]	[547, 36, 417]
6	15	0.274	0.444	0.319	[1645, 221, 4134]	[2662, 0, 3338]	[1913, 253, 3834]
6	15A	0.452	0.435	0.508	[452, 83, 465]	[435, 0, 565]	[508, 42, 450]
6	16	0.266	0.417	0.267	[1597, 289, 4114]	[2501, 0, 3499]	[1601, 280, 4119]
6	16A	0.475	0.419	0.51	[475, 71, 454]	[419, 0, 581]	[510, 43, 447]
6	17	0.227	0.404	0.218	[1135, 159, 3706]	[2021, 865, 2114]	[1089, 159, 3752]
6	17A	0.451	0.419	0.523	[451, 98, 451]	[419, 160, 421]	[523, 75, 402]
6	18	0.181	0.584	0.18	[905, 115, 3980]	[2922, 548, 1530]	[899, 82, 4019]
6	18A	0.497	0.604	0.528	[497, 110, 393]	[604, 102, 294]	[528, 68, 404]
6	19	0.155	0.703	0.123	[620, 80, 3300]	[2812, 364, 824]	[492, 68, 3440]
6	19A	0.562	0.688	0.56	[562, 107, 331]	[688, 107, 205]	[560, 73, 367]
6	20	0.071	0.773	0.067	[284, 28, 3688]	[3092, 480, 428]	[268, 40, 3692]
6	20A	0.574	0.812	0.648	[574, 91, 335]	[812, 100, 88]	[648, 63, 289]
7	2A	0.505	0.254	0.406	[505, 123, 372]	[254, 0, 746]	[406, 59, 535]
7	3A	0.525	0.271	0.439	[525, 103, 372]	[271, 0, 729]	[439, 67, 494]
7	4	0.412	0.26	0.241	[412, 113, 475]	[260, 0, 740]	[241, 0, 759]
7	4A	0.476	0.261	0.436	[476, 115, 409]	[261, 0, 739]	[436, 65, 499]
7	5	0.397	0.253	0.265	[397, 105, 498]	[253, 0, 747]	[265, 0, 735]
7	5A	0.442	0.235	0.439	[442, 101, 457]	[235, 0, 765]	[439, 52, 509]
7	6	0.358	0.266	0.254	[717, 194, 1089]	[532, 0, 1468]	[508, 67, 1425]
7	6A	0.465	0.237	0.41	[465, 105, 430]	[237, 0, 763]	[410, 54, 536]
7	7	0.374	0.254	0.278	[749, 333, 918]	[507, 0, 1493]	[556, 250, 1194]
7	7A	0.448	0.25	0.418	[448, 168, 384]	[250, 363, 387]	[418, 154, 428]
7	8	0.505	0.256	0.418	[1514, 321, 1165]	[768, 0, 2232]	[1253, 229, 1518]
7	8A	0.552	0.64	0.523	[552, 113, 335]	[640, 133, 227]	[523, 75, 402]
7	9	0.542	0.275	0.498	[1625, 299, 1076]	[825, 0, 2175]	[1495, 205, 1300]
7	9A	0.535	0.768	0.539	[535, 109, 356]	[768, 82, 150]	[539, 64, 397]
7	10	0.592	0.27	0.556	[2366, 379, 1255]	[1080, 0, 2920]	[2224, 280, 1496]
7	10A	0.559	0.855	0.537	[559, 90, 351]	[855, 74, 71]	[537, 82, 381]
7	11	0.596	0.263	0.59	[2382, 405, 1213]	[1051, 0, 2949]	[2361, 307, 1332]
7	11A	0.606	0.926	0.57	[2424, 384, 1192]	[3704, 296, 0]	[2280, 272, 1448]
7	12	0.361	0.27	0.333	[2889, 640, 4471]	[2158, 0, 5842]	[2666, 497, 4837]
7	12A	0.529	0.267	0.432	[529, 114, 357]	[267, 0, 733]	[432, 51, 517]
7	13	0.332	0.276	0.327	[2325, 460, 4215]	[1934, 0, 5066]	[2287, 428, 4285]
7	13A	0.521	0.257	0.433	[521, 108, 371]	[257, 0, 743]	[433, 50, 517]
7	14	0.297	0.264	0.291	[2076, 446, 4478]	[1851, 0, 5149]	[2039, 387, 4574]
7	14A	0.491	0.262	0.416	[491, 96, 413]	[262, 0, 738]	[416, 59, 525]
7	15	0.274	0.262	0.286	[1645, 442, 3913]	[1573, 0, 4427]	[1714, 330, 3956]
7	15A	0.477	0.269	0.448	[477, 89, 434]	[269, 0, 731]	[448, 57, 495]
7	16	0.264	0.276	0.269	[1584, 365, 4051]	[1655, 0, 4345]	[1616, 337, 4047]
7	16A	0.433	0.256	0.451	[433, 90, 477]	[256, 0, 744]	[451, 61, 488]
7	17	0.251	0.267	0.227	[1257, 149, 3594]	[1336, 1809, 1855]	[1135, 124, 3741]
7	17A	0.468	0.262	0.438	[468, 175, 357]	[262, 385, 353]	[438, 126, 436]
7	18	0.196	0.646	0.195	[979, 103, 3918]	[3231, 671, 1098]	[976, 80, 3944]
7	18A	0.536	0.654	0.496	[536, 112, 352]	[654, 125, 221]	[496, 85, 419]
7	19	0.147	0.765	0.127	[588, 52, 3360]	[3060, 340, 600]	[508, 56, 3436]
7	19A	0.542	0.773	0.536	[542, 107, 351]	[773, 86, 141]	[536, 67, 397]
7	20	0.072	0.852	0.06	[288, 16, 3696]	[3408, 304, 288]	[240, 28, 3732]
7	20A	0.56	0.864	0.559	[560, 110, 330]	[864, 70, 66]	[559, 74, 367]
8	2A	0.474	0.238	0.399	[474, 130, 396]	[238, 0, 762]	[399, 55, 546]
8	3A	0.456	0.236	0.366	[456, 102, 442]	[236, 0, 764]	[366, 49, 585]
8	4	0.365	0.243	0.238	[365, 68, 567]	[243, 0, 757]	[238, 0, 762]
8	4A	0.434	0.259	0.377	[434, 129, 437]	[259, 0, 741]	[377, 62, 561]
8	5	0.329	0.241	0.257	[329, 84, 587]	[241, 0, 759]	[257, 0, 743]
8	5A	0.429	0.259	0.395	[429, 102, 469]	[259, 0, 741]	[395, 49, 556]
8	6	0.343	0.232	0.246	[686, 194, 1120]	[463, 0, 1537]	[492, 26, 1482]
8	6A	0.404	0.244	0.419	[404, 92, 504]	[244, 0, 756]	[419, 55, 526]
8	7	0.329	0.242	0.248	[657, 251, 1092]	[485, 0, 1515]	[496, 135, 1369]
8	7A	0.395	0.211	0.395	[395, 122, 483]	[211, 118, 671]	[395, 88, 517]
8	8	0.389	0.251	0.34	[1168, 488, 1344]	[754, 0, 2246]	[1020, 378, 1602]
8	8A	0.425	0.37	0.44	[425, 187, 388]	[370, 366, 264]	[440, 147, 413]
8	9	0.498	0.247	0.45	[1493, 369, 1138]	[740, 0, 2260]	[1350, 257, 1393]
8	9A	0.549	0.719	0.529	[549, 107, 344]	[719, 131, 150]	[529, 82, 389]
8	10	0.558	0.235	0.544	[2232, 382, 1386]	[940, 0, 3060]	[2178, 306, 1516]
8	10A	0.537	0.846	0.538	[537, 91, 372]	[846, 83, 71]	[538, 72, 390]
8	11	0.569	0.244	0.57	[2277, 370, 1353]	[975, 0, 3025]	[2280, 252, 1468]
8	11A	0.569	0.93	0.572	[2276, 412, 1312]	[3720, 280, 0]	[2288, 272, 1440]
8	12	0.328	0.253	0.309	[2621, 598, 4781]	[2023, 0, 5977]	[2470, 531, 4999]
8	12A	0.469	0.247	0.414	[469, 134, 397]	[247, 0, 753]	[414, 63, 523]
8	13	0.302	0.253	0.298	[2114, 499, 4387]	[1768, 0, 5232]	[2085, 412, 4503]
8	13A	0.448	0.25	0.387	[448, 101, 451]	[250, 0, 750]	[387, 55, 558]
8	14	0.29	0.221	0.269	[2033, 500, 4467]	[1545, 0, 5455]	[1881, 420, 4699]
8	14A	0.455	0.232	0.403	[455, 96, 449]	[232, 0, 768]	[403, 55, 542]
8	15	0.26	0.243	0.246	[1562, 386, 4052]	[1459, 0, 4541]	[1475, 366, 4159]
8	15A	0.433	0.265	0.39	[433, 79, 488]	[265, 0, 735]	[390, 56, 554]
8	16	0.248	0.252	0.24	[1487, 369, 4144]	[1512, 0, 4488]	[1439, 324, 4237]
8	16A	0.414	0.259	0.406	[414, 98, 488]	[259, 0, 741]	[406, 70, 524]
8	17	0.22	0.243	0.22	[1101, 231, 3668]	[1214, 644, 3142]	[1101, 218, 3681]
8	17A	0.403	0.237	0.385	[403, 121, 476]	[237, 123, 640]	[385, 86, 529]
8	18	0.206	0.394	0.202	[1032, 106, 3862]	[1970, 1708, 1322]	[1012, 93, 3895]
8	18A	0.406	0.376	0.434	[406, 176, 418]	[376, 356, 268]	[434, 133, 433]
8	19	0.137	0.709	0.133	[548, 56, 3396]	[2836, 568, 596]	[532, 48, 3420]
8	19A	0.509	0.718	0.544	[509, 114, 377]	[718, 137, 145]	[544, 101, 355]
