dealer	player	hit	stay	double	hit	stay	double
4	7A	0.457	0.397	0.483	[457, 88, 455]	[397, 131, 472]	[483, 81, 436]
4	8	0.434	0.38	0.456	[1302, 283, 1415]	[1141, 0, 1859]	[1369, 175, 1456]
4	8A	0.434	0.509	0.515	[434, 101, 465]	[509, 132, 359]	[515, 81, 404]
4	9	0.491	0.396	0.514	[1473, 301, 1226]	[1188, 0, 1812]	[1542, 213, 1245]
4	9A	0.516	0.65	0.559	[516, 77, 407]	[650, 115, 235]	[559, 68, 373]
4	10	0.536	0.384	0.582	[2146, 387, 1467]	[1534, 0, 2466]	[2328, 282, 1390]
4	10A	0.537	0.765	0.575	[537, 97, 366]	[765, 126, 109]	[575, 69, 356]
4	11	0.572	0.398	0.603	[2288, 364, 1348]	[1593, 0, 2407]	[2410, 321, 1269]
4	11A	0.571	0.878	0.629	[2284, 356, 1360]	[3512, 488, 0]	[2516, 296, 1188]
4	12	0.321	0.395	0.366	[2565, 533, 4902]	[3159, 0, 4841]	[2930, 351, 4719]
4	12A	0.45	0.408	0.508	[450, 99, 451]	[408, 0, 592]	[508, 44, 448]
4	13	0.303	0.402	0.328	[2119, 361, 4520]	[2816, 0, 4184]	[2295, 298, 4407]
4	13A	0.48	0.381	0.467	[480, 71, 449]	[381, 0, 619]	[467, 41, 492]
4	14	0.292	0.386	0.309	[2045, 414, 4541]	[2705, 0, 4295]	[2166, 371, 4463]
4	14A	0.455	0.393	0.503	[455, 76, 469]	[393, 0, 607]	[503, 38, 459]
4	15	0.262	0.401	0.27	[1570, 330, 4100]	[2405, 0, 3595]	[1617, 292, 4091]
4	15A	0.425	0.397	0.489	[425, 75, 500]	[397, 0, 603]	[489, 52, 459]
4	16	0.265	0.381	0.249	[1591, 253, 4156]	[2288, 0, 3712]	[1494, 276, 4230]
4	16A	0.427	0.364	0.471	[427, 73, 500]	[364, 0, 636]	[471, 56, 473]
4	17	0.207	0.378	0.235	[1035, 171, 3794]	[1892, 631, 2477]	[1174, 195, 3631]
4	17A	0.461	0.401	0.474	[461, 89, 450]	[401, 134, 465]	[474, 81, 445]
4	18	0.185	0.525	0.179	[927, 130, 3943]	[2627, 651, 1722]	[897, 134, 3969]
4	18A	0.507	0.533	0.548	[507, 89, 404]	[533, 119, 348]	[548, 73, 379]
4	19	0.14	0.646	0.125	[560, 60, 3380]	[2584, 516, 900]	[500, 88, 3412]
4	19A	0.496	0.634	0.52	[496, 90, 414]	[634, 133, 233]	[520, 77, 403]
4	20	0.063	0.763	0.071	[252, 24, 3724]	[3052, 516, 432]	[284, 28, 3688]
4	20A	0.535	0.746	0.59	[535, 102, 363]	[746, 141, 113]	[590, 71, 339]
5	2A	0.512	0.411	0.534	[512, 75, 413]	[411, 0, 589]	[534, 38, 428]
5	3A	0.492	0.426	0.541	[492, 80, 428]	[426, 0, 574]	[541, 30, 429]
5	4	0.418	0.424	0.402	[418, 71, 511]	[424, 0, 576]	[402, 0, 598]
5	4A	0.471	0.404	0.507	[471, 90, 439]	[404, 0, 596]	[507, 51, 442]
5	5	0.378	0.414	0.432	[378, 74, 548]	[414, 0, 586]	[432, 0, 568]
5	5A	0.46	0.41	0.482	[460, 85, 455]	[410, 0, 590]	[482, 57, 461]
5	6	0.375	0.434	0.41	[750, 121, 1129]	[869, 0, 1131]	[820, 16, 1164]
5	6A	0.439	0.414	0.514	[439, 72, 489]	[414, 0, 586]	[514, 43, 443]
5	7	0.407	0.427	0.441	[814, 169, 1017]	[854, 0, 1146]	[882, 88, 1030]
5	7A	0.461	0.431	0.495	[461, 93, 446]	[431, 108, 461]	[495, 86, 419]
5	8	0.457	0.418	0.476	[1371, 268, 1361]	[1254, 0, 1746]	[1428, 141, 1431]
5	8A	0.469	0.571	0.543	[469, 89, 442]	[571, 111, 318]	[543, 68, 389]
5	9	0.493	0.423	0.52	[1478, 305, 1217]	[1268, 0, 1732]	[1561, 188, 1251]
5	9A	0.528	0.682	0.538	[528, 87, 385]	[682, 117, 201]	[538, 69, 393]
5	10	0.539	0.421	0.583	[2155, 351, 1494]	[1684, 0, 2316]	[2331, 295, 1374]
5	10A	0.562	0.791	0.585	[562, 96, 342]	[791, 107, 102]	[585, 74, 341]
5	11	0.58	0.414	0.615	[2318, 359, 1323]	[1655, 0, 2345]	[2461, 305, 1234]
5	11A	0.601	0.908	0.605	[2404, 284, 1312]	[3632, 368, 0]	[2420, 292, 1288]
5	12	0.339	0.405	0.378	[2710, 436, 4854]	[3243, 0, 4757]	[3025, 397, 4578]
5	12A	0.485	0.434	0.503	[485, 106, 409]	[434, 0, 566]	[503, 40, 457]
5	13	0.324	0.411	0.359	[2270, 353, 4377]	[2880, 0, 4120]	[2512, 302, 4186]
5	13A	0.444	0.386	0.507	[444, 89, 467]	[386, 0, 614]	[507, 41, 452]
5	14	0.314	0.391	0.317	[2196, 374, 4430]	[2739, 0, 4261]	[2221, 334, 4445]
5	14A	0.439	0.437	0.513	[439, 106, 455]	[437, 0, 563]	[513, 36, 451]
5	15	0.273	0.411	0.297	[1636, 298, 4066]	[2469, 0, 3531]	[1782, 309, 3909]
5	15A	0.431	0.39	0.504	[431, 75, 494]	[390, 0, 610]	[504, 55, 441]
5	16	0.258	0.409	0.235	[1548, 269, 4183]	[2452, 0, 3548]	[1411, 311, 4278]
5	16A	0.434	0.414	0.494	[434, 65, 501]	[414, 0, 586]	[494, 34, 472]
5	17	0.229	0.408	0.218	[1146, 171, 3683]	[2039, 669, 2292]	[1089, 164, 3747]
5	17A	0.472	0.422	0.514	[472, 86, 442]	[422, 116, 462]	[514, 68, 418]
5	18	0.175	0.548	0.178	[873, 114, 4013]	[2741, 577, 1682]	[892, 75, 4033]
5	18A	0.497	0.527	0.509	[497, 105, 398]	[527, 117, 356]	[509, 72, 419]
5	19	0.139	0.665	0.128	[556, 64, 3380]	[2660, 456, 884]	[512, 56, 3432]
5	19A	0.543	0.66	0.598	[543, 97, 360]	[660, 112, 228]	[598, 74, 328]
5	20	0.076	0.778	0.079	[304, 28, 3668]	[3112, 388, 500]	[316, 24, 3660]
5	20A	0.566	0.767	0.597	[566, 77, 357]	[767, 141, 92]	[597, 67, 336]
6	2A	0.515	0.405	0.495	[515, 87, 398]	[405, 0, 595]	[495, 42, 463]
6	3A	0.479	0.44	0.522	[479, 69, 452]	[440, 0, 560]	[522, 50, 428]
6	4	0.425	0.411	0.445	[425, 59, 516]	[411, 0, 589]	[445, 0, 555]
6	4A	0.503	0.418	0.544	[503, 73, 424]	[418, 0, 582]	[544, 41, 415]
6	5	0.407	0.44	0.42	[407, 63, 530]	[440, 0, 560]	[420, 0, 580]
6	5A	0.482	0.407	0.499	[482, 72, 446]	[407, 0, 593]	[499, 49, 452]
6	6	0.377	0.402	0.415	[753, 142, 1105]	[803, 0, 1197]	[831, 24, 1145]
6	6A	0.455	0.432	0.504	[455, 57, 488]	[432, 0, 568]	[504, 47, 449]
6	7	0.418	0.416	0.422	[836, 183, 981]	[832, 0, 1168]	[844, 116, 1040]
6	7A	0.461	0.428	0.502	[461, 115, 424]	[428, 165, 407]	[502, 91, 407]
6	8	0.476	0.408	0.503	[1428, 263, 1309]	[1224, 0, 1776]	[1508, 177, 1315]
6	8A	0.531	0.6	0.557	[531, 77, 392]	[600, 89, 311]	[557, 65, 378]
6	9	0.513	0.431	0.547	[1539, 292, 1169]	[1294, 0, 1706]	[1641, 154, 1205]
6	9A	0.555	0.695	0.609	[555, 95, 350]	[695, 125, 180]	[609, 80, 311]
6	10	0.572	0.422	0.608	[2287, 340, 1373]	[1688, 0, 2312]	[2430, 288, 1282]
6	10A	0.573	0.803	0.611	[573, 88, 339]	[803, 105, 92]	[611, 68, 321]
6	11	0.587	0.434	0.637	[2346, 365, 1289]	[1736, 0, 2264]	[2548, 256, 1196]
6	11A	0.609	0.91	0.64	[2436, 268, 1296]	[3640, 360, 0]	[2560, 232, 1208]
6	12	0.357	0.395	0.386	[2860, 467, 4673]	[3160, 0, 4840]	[3091, 339, 4570]
6	12A	0.513	0.424	0.506	[513, 91, 396]	[424, 0, 576]	[506, 43, 451]
6	13	0.323	0.412	0.346	[2261, 423, 4316]	[2884, 0, 4116]	[2423, 292, 4285]
6	13A	0.49	0.439	0.525	[490, 79, 431]	[439, 0, 561]	[525, 45, 430]
6	14	0.301	0.429	0.33	[2110, 417, 4473]	[3005, 0, 3995]	[2312, 310, 4378]
6	14A	0.486	0.43	0.538	[486, 77, 437]	[430, 0, 570]	[538, 39, 423]
6	15	0.292	0.419	0.294	[1752, 345, 3903]	[2516, 0, 3484]	[1766, 277, 3957]
6	15A	0.445	0.428	0.529	[445, 85, 470]	[428, 0, 572]	[529, 51, 420]
6	16	0.25	0.411	0.261	[1502, 247, 4251]	[2469, 0, 3531]	[1564, 246, 4190]
6	16A	0.446	0.402	0.54	[446, 80, 474]	[402, 0, 598]	[540, 32, 428]
6	17	0.238	0.415	0.244	[1188, 142, 3670]	[2075, 793, 2132]	[1220, 116, 3664]
6	17A	0.461	0.417	0.552	[461, 118, 421]	[417, 152, 431]	[552, 80, 368]
6	18	0.173	0.6	0.178	[865, 139, 3996]	[3000, 448, 1552]	[892, 148, 3960]
6	18A	0.513	0.584	0.57	[513, 80, 407]	[584, 99, 317]	[570, 71, 359]
6	19	0.124	0.695	0.122	[496, 56, 3448]	[2780, 420, 800]	[488, 68, 3444]
6	19A	0.534	0.705	0.582	[534, 81, 385]	[705, 92, 203]	[582, 64, 354]
6	20	0.066	0.781	0.078	[264, 20, 3716]	[3124, 444, 432]	[312, 20, 3668]
6	20A	0.555	0.824	0.598	[555, 104, 341]	[824, 89, 87]	[598, 57, 345]
7	2A	0.502	0.265	0.416	[502, 111, 387]	[265, 0, 735]	[416, 42, 542]
7	3A	0.5	0.239	0.464	[500, 98, 402]	[239, 0, 761]	[464, 41, 495]
7	4	0.423	0.251	0.275	[423, 66, 511]	[251, 0, 749]	[275, 0, 725]
7	4A	0.48	0.277	0.453	[480, 102, 418]	[277, 0, 723]	[453, 51, 496]
7	5	0.401	0.243	0.256	[401, 77, 522]	[243, 0, 757]	[256, 0, 744]
7	5A	0.485	0.248	0.396	[485, 99, 416]	[248, 0, 752]	[396, 90, 514]
7	6	0.371	0.276	0.263	[742, 208, 1050]	[551, 0, 1449]	[525, 46, 1429]
7	6A	0.458	0.267	0.446	[458, 102, 440]	[267, 0, 733]	[446, 56, 498]
7	7	0.401	0.256	0.303	[801, 327, 872]	[512, 0, 1488]	[607, 244, 1149]
7	7A	0.426	0.277	0.407	[426, 184, 390]	[277, 362, 361]	[407, 143, 450]
7	8	0.472	0.261	0.418	[1417, 379, 1204]	[784, 0, 2216]	[1253, 211, 1536]
7	8A	0.532	0.624	0.496	[532, 100, 368]	[624, 134, 242]	[496, 86, 418]
7	9	0.531	0.268	0.489	[1593, 333, 1074]	[805, 0, 2195]	[1466, 202, 1332]
7	9A	0.569	0.771	0.526	[569, 104, 327]	[771, 77, 152]	[526, 73, 401]
7	10	0.575	0.28	0.56	[2301, 394, 1305]	[1118, 0, 2882]	[2240, 311, 1449]
7	10A	0.578	0.848	0.581	[578, 86, 336]	[848, 78, 74]	[581, 77, 342]
7	11	0.598	0.259	0.587	[2393, 381, 1226]	[1037, 0, 2963]	[2349, 248, 1403]
7	11A	0.605	0.935	0.584	[2420, 384, 1196]	[3740, 260, 0]	[2336, 292, 1372]
7	12	0.354	0.257	0.35	[2830, 618, 4552]	[2058, 0, 5942]	[2799, 444, 4757]
7	12A	0.476	0.286	0.434	[476, 124, 400]	[286, 0, 714]	[434, 59, 507]
7	13	0.326	0.271	0.331	[2285, 469, 4246]	[1895, 0, 5105]	[2319, 422, 4259]
7	13A	0.515	0.263	0.45	[515, 100, 385]	[263, 0, 737]	[450, 40, 510]
7	14	0.313	0.265	0.315	[2191, 466, 4343]	[1856, 0, 5144]	[2203, 343, 4454]
7	14A	0.483	0.261	0.412	[483, 95, 422]	[261, 0, 739]	[412, 64, 524]
7	15	0.286	0.259	0.289	[1714, 368, 3918]	[1554, 0, 4446]	[1737, 351, 3912]
7	15A	0.464	0.266	0.436	[464, 105, 431]	[266, 0, 734]	[436, 71, 493]
7	16	0.239	0.281	0.271	[1432, 370, 4198]	[1684, 0, 4316]	[1628, 362, 4010]
7	16A	0.438	0.233	0.414	[438, 103, 459]	[233, 0, 767]	[414, 46, 540]
7	17	0.255	0.256	0.252	[1273, 116, 3611]	[1282, 1798, 1920]	[1258, 168, 3574]
7	17A	0.425	0.256	0.427	[425, 179, 396]	[256, 364, 380]	[427, 152, 421]
7	18	0.202	0.625	0.181	[1009, 79, 3912]	[3127, 651, 1222]	[903, 112, 3985]
7	18A	0.533	0.644	0.517	[533, 135, 332]	[644, 146, 210]	[517, 86, 397]
7	19	0.123	0.779	0.127	[492, 32, 3476]	[3116, 300, 584]	[508, 48, 3444]
7	19A	0.574	0.759	0.55	[574, 91, 335]	[759, 74, 167]	[550, 70, 380]
7	20	0.068	0.873	0.06	[272, 36, 3692]	[3492, 276, 232]	[240, 12, 3748]
7	20A	0.586	0.848	0.567	[586, 89, 325]	[848, 67, 85]	[567, 60, 373]
8	2A	0.476	0.247	0.397	[476, 127, 397]	[247, 0, 753]	[397, 68, 535]
8	3A	0.472	0.265	0.409	[472, 103, 425]	[265, 0, 735]	[409, 59, 532]
8	4	0.376	0.25	0.262	[376, 89, 535]	[250, 0, 750]	[262, 0, 738]
8	4A	0.461	0.276	0.358	[461, 95, 444]	[276, 0, 724]	[358, 75, 567]
8	5	0.353	0.233	0.255	[353, 93, 554]	[233, 0, 767]	[255, 0, 745]
8	5A	0.413	0.257	0.36	[413, 108, 479]	[257, 0, 743]	[360, 57, 583]
8	6	0.35	0.255	0.248	[700, 204, 1096]	[509, 0, 1491]	[496, 10, 1494]
8	6A	0.405	0.25	0.395	[405, 90, 505]	[250, 0, 750]	[395, 57, 548]
8	7	0.338	0.249	0.264	[675, 249, 1076]	[498, 0, 1502]	[528, 129, 1343]
8	7A	0.392	0.26	0.396	[392, 105, 503]	[260, 126, 614]	[396, 93, 511]
8	8	0.375	0.235	0.332	[1125, 516, 1359]	[705, 0, 2295]	[997, 397, 1606]
8	8A	0.44	0.402	0.412	[440, 157, 403]	[402, 350, 248]	[412, 140, 448]
8	9	0.491	0.24	0.443	[1474, 357, 1169]	[719, 0, 2281]	[1329, 250, 1421]
8	9A	0.497	0.74	0.484	[497, 116, 387]	[740, 124, 136]	[484, 94, 422]
8	10	0.536	0.239	0.535	[2143, 426, 1431]	[955, 0, 3045]	[2140, 291, 1569]
8	10A	0.546	0.852	0.532	[546, 107, 347]	[852, 83, 65]	[532, 84, 384]
8	11	0.563	0.235	0.547	[2252, 390, 1358]	[939, 0, 3061]	[2189, 303, 1508]
8	11A	0.568	0.93	0.544	[2272, 428, 1300]	[3720, 280, 0]	[2176, 308, 1516]
8	12	0.345	0.239	0.324	[2761, 542, 4697]	[1911, 0, 6089]	[2588, 422, 4990]
8	12A	0.499	0.239	0.397	[499, 111, 390]	[239, 0, 761]	[397, 72, 531]
8	13	0.302	0.256	0.287	[2111, 480, 4409]	[1791, 0, 5209]	[2012, 391, 4597]
8	13A	0.436	0.238	0.424	[436, 99, 465]	[238, 0, 762]	[424, 43, 533]
8	14	0.29	0.235	0.289	[2027, 422, 4551]	[1645, 0, 5355]	[2026, 381, 4593]
8	14A	0.465	0.252	0.377	[465, 106, 429]	[252, 0, 748]	[377, 59, 564]
8	15	0.255	0.238	0.253	[1527, 392, 4081]	[1430, 0, 4570]	[1516, 324, 4160]
8	15A	0.417	0.25	0.418	[417, 103, 480]	[250, 0, 750]	[418, 55, 527]
8	16	0.261	0.242	0.234	[1564, 379, 4057]	[1455, 0, 4545]	[1403, 331, 4266]
8	16A	0.404	0.23	0.401	[404, 125, 471]	[230, 0, 770]	[401, 55, 544]
8	17	0.223	0.25	0.224	[1115, 251, 3634]	[1249, 686, 3065]	[1119, 210, 3671]
8	17A	0.427	0.24	0.385	[427, 106, 467]	[240, 124, 636]	[385, 101, 514]
8	18	0.199	0.361	0.184	[997, 115, 3888]	[1806, 1958, 1236]	[919, 104, 3977]
8	18A	0.419	0.355	0.423	[419, 174, 407]	[355, 367, 278]	[423, 134, 443]
8	19	0.117	0.718	0.141	[468, 72, 3460]	[2872, 528, 600]	[564, 32, 3404]
8	19A	0.516	0.734	0.519	[516, 112, 372]	[734, 122, 144]	[519, 88, 393]
